0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
-0.1534866,0.049209863,-0.107714474,-0.17907333,0.019440401,0.08930289,-0.11040124,-0.10108809,-0.13743214,-0.018153872,-0.18560158,-0.22844765,0.17915475,-0.1374434,0.120952964,0.16881013,-0.020537278,0.31083506,0.011830808,-0.035459463,-0.088608,-0.16827267,-0.15691087,-0.3523553,-0.11394706,-0.053258084,-0.23511694,0.2196756,0.2583848,-0.03021833,-0.09106407,-0.30886167,-0.048334226,-0.17155816,-0.101587415,-0.22535565,-0.25686854,-0.03361509,-0.09685604,-0.22938848,-0.11958182,-0.04114898,-0.34935796,0.05661671,-0.2779746,0.0875477,-0.07381677,-0.10392214,-0.071472295,-0.2775074,-0.20697746,-0.19154045,-0.13937417,-0.055935673,0.1001315,-0.1762912,0.1523553,0.011149302,0.35637528,-0.14100382,-0.081708536,0.1409424,-0.043491174,-0.028012944,0.29962453,-0.2549678,-0.17389017
-0.080314696,0.31790596,0.29594576,-0.055265184,0.2705614,0.2635,0.07491255,0.21301016,-0.1038723,0.35682964,-0.12739122,0.25435418,0.008762409,0.26373595,0.08332378,0.2478734,0.34346884,0.22715378,-0.17577168,-0.0017294288,0.049308322,-0.017678965,-0.01023007,0.009593335,0.07246123,0.14872397,-0.17148475,0.1288948,0.1497396,0.0051102154,0.0675029,0.05662968,0.1319144,0.050564922,0.06900627,-0.11475662,-0.12291969,0.11159392,0.04294494,-0.04986602,0.40547276,0.38899904,0.08343023,0.2905056,-0.11586929,0.16079569,0.34753954,-0.021651076,0.29857558,0.055471964,-0.029602213,-0.24760827,0.2116531,0.14580357,0.12879813,0.4085201,0.14350882,0.305731,0.23471339,0.28141606,0.19542557,0.22470917,0.069270104,-0.0749362,0.16019286,-0.026849722,0.13729991
0.15519305,0.27842382,0.034923233,0.1720978,-0.013216547,0.306763,0.2854394,-0.09688811,0.08889204,0.20779344,0.26491743,-0.06180156,0.24545448,0.02000507,0.4412756,0.25043106,0.0075667333,0.036361583,-0.05086668,0.0518689,0.15424317,0.14652517,0.36865985,-0.19548696,0.2839652,0.28140962,-0.02170171,0.20500802,0.04445435,0.2077049,0.12438435,-0.118996695,0.39509922,-0.11344711,0.06575494,0.08963044,0.1375871,0.26392913,0.1297825,0.07812697,-0.039305568,0.24310294,-0.14615804,0.26361614,0.102341466,0.0827172,0.21974576,0.4303898,0.13824981,-0.0897487,0.15966457,0.07541642,0.2908737,0.29338852,0.26498485,-0.13302693,0.1024998,0.28461763,0.11110956,0.15993619,0.20640478,0.21395215,-0.023537483,0.27298236,0.1883265,-0.055817835,0.386572
-0.013018555,0.17483944,0.14764997,-0.1835358,0.08354924,0.18437245,0.043988258,0.18888658,-0.21354824,0.24572663,-0.13202077,0.08930178,0.03992623,0.13434707,0.0352337,0.28493953,0.14990175,0.19434842,-0.15953748,-0.12497512,0.10748029,0.0058266693,-0.13470188,-0.27550018,0.043195724,-0.09835311,-0.19662035,-0.006501427,0.16573222,0.093127474,0.1523706,-0.17040154,0.033790976,0.038097262,0.034237776,-0.060605366,-0.005405207,0.14863107,0.12455007,-0.011180016,0.07655081,0.11358356,-0.14187413,0.2449598,-0.034751043,0.016973719,0.20145005,0.06168265,0.20452994,-0.016921612,-0.049391426,-0.2914939,0.018536098,0.046247657,0.10042677,0.023156134,0.046005182,0.21787542,0.22618267,0.16452333,0.23424166,0.17868257,0.1594632,-0.034487568,0.1253168,-0.15698397,0.09241873
-0.01256548,0.3334303,-0.058138333,0.24172959,0.42196473,0.31712025,0.16989222,0.06235058,0.35306677,0.20012775,-0.20060962,-0.20473275,-0.012836624,-0.09071237,0.30142456,0.18331152,0.4579751,0.120532185,0.0028929957,0.35929346,0.024203857,-0.18845265,0.19115725,-0.02873072,0.16575518,0.11320478,0.011627672,0.1700913,0.13585229,-0.034587592,-0.02970163,0.008172886,0.51344764,-0.18395624,0.17181265,-0.164314,-0.09459883,0.12578793,0.07546226,-0.10194639,0.5360066,0.28652662,-0.18107665,0.19459224,-0.17679751,0.4644686,0.11735662,0.014636117,0.042705525,-0.20411466,-0.021453105,0.007156384,-0.04536075,0.065678865,0.26670527,0.45873827,0.14946024,0.17553616,0.27326837,0.0511822,-0.07242794,0.099373914,0.1645858,0.15422207,0.11312964,0.100092046,0.31035018
0.13778436,0.26401258,0.08777833,0.24351554,0.34513617,0.31570327,0.21906471,0.08851631,0.38430667,0.2583117,-0.10964236,-0.10803811,0.036586337,0.03103898,0.4803446,0.08792678,0.3277621,0.14513502,-0.09718849,0.41405034,0.23697706,-0.06395858,0.31942126,-0.094112396,0.21686468,0.055851165,-0.06322333,0.13667962,0.083526924,0.05941985,0.17469496,-0.028421748,0.57993907,-0.06487576,0.1504944,0.0018032207,0.10477736,0.15491024,0.1899671,0.062638275,0.3930342,0.36264864,-0.20809397,0.2158117,-0.0137645975,0.28766668,0.1889359,0.16030172,0.19652382,-0.052352704,0.019611605,0.005004454,0.067915544,0.04747881,0.19444682,0.3291605,0.18756795,0.17032829,0.15216047,0.18701816,0.16843471,0.1484918,-0.081030175,0.10512454,0.15313601,0.09542623,0.4881094
-0.05828385,0.4077196,0.054047324,-0.065689385,0.20688564,0.3479225,0.13011838,0.22973628,0.0010649301,0.38072243,-0.19669561,0.04727427,0.05080967,0.047746323,0.18379241,0.3370867,0.4795316,0.22922121,-0.17059927,0.20253235,0.016681852,-0.13872415,-0.019968692,-0.05449415,0.12592071,0.044980578,-0.23595187,0.1591919,0.15478367,0.03209562,0.042475574,-0.013186123,0.29444462,0.021573791,0.24838015,-0.1160761,-0.13531597,0.10648525,0.107026726,-0.050730422,0.49177694,0.31126526,-0.029642114,0.3304625,-0.20452447,0.29422742,0.25258517,-0.058978327,0.16767967,-0.08627534,-0.23796344,-0.18203114,0.03557334,0.060049098,0.21484658,0.476736,0.23940831,0.23928776,0.31921223,0.21745527,0.05486606,0.16552387,-0.028279427,-0.03704699,0.30134383,-0.017512035,0.1117108
-0.1417354,0.29675823,0.105689526,0.1328209,0.486724,0.095997006,0.11337474,0.05481641,0.052610513,0.3932065,-0.2510942,0.064071044,0.19436854,0.07590298,0.28176546,0.3888018,0.31325355,0.42848372,-0.031058133,0.1608151,0.1775077,-0.19763155,0.04852772,-0.16131514,0.108690344,0.17482427,-0.03946141,0.20020309,0.400294,0.07964857,0.14453083,-0.101906195,0.1251261,-0.074591026,-0.03834521,-0.21090403,-0.015746662,-0.09987134,0.07557961,-0.08726794,0.28709203,0.43977696,-0.09464347,0.27401334,-0.12689191,0.21159653,0.446553,-0.12651353,0.29213786,-0.055612445,-0.026629783,-0.123336636,0.040875483,-0.07887497,0.19535413,0.2444983,0.2909069,0.050195076,0.44811136,0.29497948,0.19909492,0.41267025,-0.024040978,0.022456663,0.23129633,-0.03989178,0.15037912
0.12415149,0.03556548,0.36590022,0.17163527,0.18547851,-0.11808318,0.16347359,0.17797709,-0.025146633,0.19383192,-0.084988795,0.5702429,0.031057578,0.4578653,-0.04431395,0.104685254,0.061343573,0.029436635,0.046143476,-0.12368287,0.11081824,0.22769198,-0.011401432,0.16118023,0.1641834,0.09573893,0.11849898,0.028783636,0.074518785,0.07723557,0.15841421,0.20247813,-0.12299816,0.26615736,-0.019456632,0.08602823,0.13512559,0.09078561,0.008239823,0.15643495,0.05117174,0.1976186,0.395763,0.091537625,0.20676078,0.041452043,0.27885756,0.05873262,0.24216008,0.50072443,0.17629173,0.031271253,0.20565489,0.02031131,0.098717004,0.091825485,0.0069446377,0.14448881,0.04186617,0.22635777,0.2981923,0.12564817,0.22733596,0.13708624,-0.07006936,0.074035175,-0.031110909
0.21494187,0.08476098,0.07600832,0.0719495,0.004234621,0.15396655,0.16472967,-0.07064591,-0.07052842,0.07402725,0.111837275,-0.069177166,-0.028241504,0.07774128,0.13370177,0.09027544,-0.107973866,-0.030130848,-0.09015548,-0.14272419,-0.018689476,0.14753523,0.10671438,-0.22533387,0.16513884,0.19276205,-0.03765049,-0.006827243,0.015893247,0.013735978,-0.023307787,-0.23943979,0.068471335,0.081578776,0.19302222,0.028888652,0.039100293,0.40142116,0.01832152,0.018381825,-0.12315461,0.06258371,-0.2831816,0.15332721,0.15470256,-0.059458144,-0.061100036,0.44879442,0.045510422,-0.0008794111,0.05596473,-0.024168607,0.19667152,0.4786842,0.11199863,-0.18179113,0.043523673,0.3732381,0.04315088,0.03230902,0.11099428,-0.014335467,0.083331645,0.027712107,0.076056585,-0.092288814,0.1153858
0.47371745,0.048541244,-0.08042134,0.09592487,0.16611576,-0.01708479,0.18086475,0.17694698,0.061593577,-0.08605328,-0.09389725,0.00070295716,-0.10138902,0.10269448,0.1266145,-0.033923395,0.058219597,0.048715062,0.03690187,-0.030962853,0.013399217,0.19872066,-0.12453676,-0.19367659,0.18252222,-0.24832517,-0.08710036,-0.08101354,-0.0030213548,0.0027482845,0.11223321,-0.13262157,0.027210422,0.5005828,0.36984605,0.14592862,0.06433933,0.3633781,0.2313872,0.12655991,0.0025632791,-0.16427796,-0.1959779,-0.04823325,0.26852584,0.117216945,-0.18938941,0.40370667,-0.2514312,0.31084418,0.056026936,-0.07903959,0.03695366,0.17707491,0.14416581,0.02030494,0.06355196,0.21987103,0.068589464,-0.20732927,-0.03033062,-0.08914167,0.08148898,0.07152722,0.080845065,-0.073219225,-0.015269095
0.1610361,0.38753086,0.036549065,0.3392807,0.35167053,0.42085713,0.24987268,-0.017927868,0.4671036,0.29062563,-0.027522463,-0.10556124,0.060361527,0.003965634,0.47104418,0.19464794,0.40438443,0.13059828,-0.054316998,0.51246715,0.14469472,-0.03943746,0.4402083,-0.10271633,0.24741782,0.15183322,0.11291133,0.20416725,0.12697507,0.03106219,0.08810044,-0.0074647972,0.63027596,-0.07538108,0.19944862,0.0025556188,0.08199306,0.19717307,0.20483214,0.017938439,0.417907,0.33952942,-0.20676939,0.3021532,-0.035870057,0.42591473,0.20848045,0.17366275,0.18629667,-0.059710823,0.08415721,0.12482537,0.1423769,0.10086966,0.2670699,0.30406216,0.21191055,0.24403587,0.26065207,0.1915507,0.12467277,0.12565047,0.13467571,0.16318987,0.16936624,0.11145501,0.54484415
0.19669327,0.42878243,0.058412626,-0.047087386,0.04915475,0.14263523,0.19701813,0.07175359,-0.18472563,0.300265,-0.11590276,0.08555537,0.15029219,0.12540728,0.23933697,0.41869417,0.23878725,0.19089153,-0.055161603,-0.08615202,-0.0068904804,0.014682839,-0.11352885,-0.20648956,0.19427669,0.27775633,-0.096995324,0.13070104,0.16428891,0.26645193,0.078513525,-0.1251317,0.19651805,0.2605299,0.33532277,-0.04437119,-0.0072224513,0.17987984,0.08911745,-0.005258373,0.14178517,0.24315429,-0.05696921,0.32615843,0.035302833,0.15144694,0.24736251,0.17704949,0.18118885,0.16541336,-0.080078654,-0.107964985,0.055011056,0.004577471,0.24556102,0.15447898,0.2084519,0.17992447,0.23922971,0.231554,0.09740786,0.26899192,0.07863955,0.08810333,0.24782768,-0.15466265,0.10531873
0.43115038,-0.23806918,-0.2801211,-0.11207682,-0.12505212,-0.34462494,-0.025076553,-0.040875427,-0.053640027,-0.1405483,-0.19389363,-0.08187711,0.06746605,-0.09694912,-0.011361688,-0.08814051,-0.2141571,0.10641129,0.032843202,-0.086538985,-0.16837394,-0.0056776637,-0.28684428,-0.2647033,-0.024815109,-0.3153584,-0.14618129,-0.10260167,0.04038839,-0.12879886,-0.06597848,-0.2574254,-0.23739684,0.32697353,0.18741906,-0.035048924,-0.08541297,0.024011314,-0.042504936,-0.020990571,-0.3310948,-0.2995294,-0.24499443,-0.060957436,0.14979699,-0.09236967,-0.11136843,0.13945052,-0.2218175,0.23949248,-0.040028613,-0.11994787,-0.08012076,0.016665969,-0.08876368,-0.32570633,0.11736511,-0.09833269,0.050274767,-0.17198192,-0.057281323,-0.0700446,-0.15295376,0.099723786,0.16967432,-0.18773942,-0.23984918
-0.2175327,0.18519256,0.35966316,-0.044216894,0.03148184,-0.034262218,0.15230416,0.056976393,-0.07356026,0.090003185,0.22742057,0.37455648,-0.08338524,0.37922055,-0.08943349,-0.121013075,0.037094153,0.15390682,-0.003798556,-0.13915944,0.06446293,0.1386149,-0.08988124,0.40582228,0.15230155,-0.075679705,-0.08611791,0.14364529,0.04434602,-0.03471925,0.08433694,0.4295445,-0.0787517,0.1489597,-0.046025418,0.05718211,-0.021893792,0.11652228,0.065257505,0.016123353,0.07267152,0.07055268,0.45531055,0.077660605,-0.07318467,-0.06226805,0.0916255,-0.046807446,0.13374098,0.0858915,-0.0595126,-0.081555545,-0.059431955,0.015767321,0.10772339,0.1290529,0.042024437,0.1689131,-0.012870621,0.10260624,0.22837865,0.013465608,-0.0039049862,0.31686538,0.045927666,0.06033104,-0.15750502
0.21247217,0.25108647,0.44892573,0.010493662,0.06767094,0.07302281,0.2416248,0.1810996,-0.1543484,0.2614668,0.04780322,0.44254866,0.13450581,0.5386857,0.05573669,0.12765579,0.13015866,0.16517544,0.0017802785,-0.1673486,0.18947643,0.35267875,-0.072383985,0.049121164,0.24293044,0.061468814,-0.036536854,0.112553835,0.16619156,0.22553462,0.27887002,0.11374509,-0.035180695,0.35576004,0.04511642,0.22243473,0.16726123,0.3455125,0.1977632,0.21406732,0.08454733,0.15222514,0.22654878,0.20732737,0.26026127,0.004150544,0.2063174,0.26607144,0.24878539,0.48987406,0.08166323,-0.044840284,0.085150026,0.14834183,0.16544262,0.10331243,0.18487433,0.3140968,0.11965069,0.22232723,0.33849293,0.29303944,0.15535536,0.15174483,0.13028117,0.0034899437,-0.021329202
0.44166702,-0.011660954,-0.054495998,0.3632151,0.29461652,-0.021562755,0.31810287,0.20750853,0.5056958,-0.073345214,-0.041552432,0.02440893,-0.015654719,0.07664357,-0.042451248,-0.12640259,0.26966864,-0.016196292,0.18616554,0.30737388,0.12754995,0.2203041,-0.001492999,0.26675254,0.3200353,-0.15215153,0.17922547,0.07257882,0.0016667536,0.038963735,0.22388291,0.28133935,0.09364919,0.17349067,0.050061014,0.33087856,0.18568614,0.1693015,0.28259215,0.33504438,0.3636707,-0.06499028,0.11709714,-0.116893925,0.37019712,0.38269016,-0.08281545,0.23108113,-0.18936177,0.36881167,0.24449173,0.20807351,0.047748085,0.09587576,0.17665762,0.30901018,-0.016908519,0.09333948,0.08211629,-0.16572627,0.02919149,-0.033972055,0.2122053,0.2108689,-0.10074864,0.33228084,0.039142612
0.06349388,0.13187586,0.36886513,0.021962777,0.0065908246,-0.11497981,0.31505248,0.18535152,-0.12431216,0.16000834,0.3729355,0.39859807,0.018939208,0.39301988,-0.13368748,0.047822334,-0.07398271,-0.017640479,-0.12867466,-0.26485026,0.35915628,0.37766775,0.00015156949,0.35970095,0.3189522,0.25570208,-0.0823483,0.07569129,-0.016788796,0.33228275,0.4075823,0.36038607,-0.10250454,0.14609751,-0.15108362,0.36624753,0.34072787,0.084111184,0.18668814,0.44171852,-0.010098016,0.22637337,0.4749381,0.102035746,0.38632518,-0.19246924,0.32971197,0.19344994,0.25054538,0.35735542,0.2648788,-0.034175117,0.10846769,0.018694555,0.07654899,0.028995316,-0.065282375,0.113125995,-0.13211659,0.26528955,0.38821363,0.037816197,-0.026032547,0.19493046,-0.10538983,0.13143802,-0.016877182
0.1343885,0.10719736,0.16953021,0.14005858,-0.047459356,-0.007204224,0.41164324,0.13282955,0.053524233,0.22549932,0.43225104,0.28357315,0.11760822,0.2001273,0.007883461,0.14659326,-0.017021455,-0.098656684,-0.14853054,-0.11290045,0.363402,0.3701833,0.24245751,0.29734552,0.41444874,0.3204332,-0.03713305,0.16998993,0.037115544,0.33599222,0.3624095,0.28129426,0.17486903,0.051683176,-0.010439786,0.3538586,0.39409736,0.115392044,0.24660572,0.42191452,-0.011114849,0.3227169,0.3988715,0.15363055,0.37042046,-0.046333954,0.37877148,0.28803718,0.26245528,0.18198085,0.42914525,0.1524745,0.14833346,0.02657593,0.1556778,0.0071408143,-0.018350823,0.087428644,-0.057007715,0.33648193,0.32515562,0.023754317,-0.053086072,0.40820834,-0.08590097,0.1900639,0.23444797
-0.015288905,0.31317437,0.16231406,0.09889047,0.2571415,0.21931621,0.20206732,0.16752115,0.16618606,0.26084787,-0.18109691,0.09945833,0.10087569,0.15207437,-0.024218705,0.17035788,0.6268154,0.10806182,0.106682196,0.19708614,-0.01132507,-0.02851525,-0.10058685,0.22611988,0.19915783,-0.032410294,0.057314865,0.11809496,0.074531496,0.012702689,0.07073686,0.28423303,0.15761669,-0.06739387,0.004443485,0.01809788,-0.062126525,0.12503707,0.119869076,0.055570114,0.73645437,0.22284879,0.17487723,0.2111769,-0.047684424,0.4989971,0.21766496,-0.063636936,0.14688651,0.0130869085,-0.043157935,-0.026262421,0.079120025,0.13989992,0.29127583,0.6986556,0.12087917,0.2809556,0.26338175,0.11769926,0.10639799,0.20211264,0.36775357,0.07100537,0.13111702,0.22851142,0.058615886
-0.16763994,0.13599637,0.17326233,0.23575754,0.50968254,0.17407608,0.121797025,0.04806206,0.020980896,0.26150674,-0.20278656,0.06365971,0.0761858,0.1026939,0.23354772,0.21554673,0.111434504,0.45401347,0.11257261,0.09533167,0.23596522,-0.14416572,0.1664787,-0.1317918,0.11748494,0.18760848,0.07028462,0.3032504,0.4645137,0.02080942,0.13528675,-0.044353016,0.052404735,-0.13981663,-0.104340434,-0.17449751,0.061112627,0.04747735,-0.041411605,-0.0899944,0.029741213,0.3828069,-0.11268772,0.1772666,-0.08796528,0.10130119,0.18748474,-0.019319732,0.30987287,-0.015046086,-0.10830119,0.021079713,0.14540413,0.11047191,0.18765208,0.062279023,0.260903,0.15394026,0.41877234,0.25129882,0.23531505,0.29786837,0.051884387,-0.10266329,0.17575294,0.0524823,0.09954134
0.12585947,0.12185076,0.4158557,0.071180955,-0.064428724,0.120302126,0.301395,0.13804278,-0.014675375,0.07055867,0.31220466,0.44935018,0.020433685,0.4797213,-0.0044413917,0.034527056,-0.040060896,-0.15402925,-0.12891719,-0.17753124,0.2331176,0.52332604,0.112621784,0.14107831,0.30548257,0.069333665,-0.12151392,0.068529,-0.08438954,0.25157964,0.2890696,0.13115363,0.056053933,0.2211276,-0.0031697918,0.38259882,0.25009298,0.4127405,0.23364311,0.3737787,0.009065451,0.039901298,0.28002694,0.018972589,0.311162,-0.051981047,0.15339062,0.3867102,0.022817984,0.3117255,0.1478145,0.028806858,0.1172878,0.20007211,0.14009193,-0.022657793,-0.102103174,0.33682126,-0.080290645,0.018804433,0.27801383,-0.071321756,0.020875063,0.32189202,-0.10108724,0.03083514,-0.028388944
